Epoch,Training Loss,Training Accuracy,Test Loss,Test Accuracy
0,1.8755647108857314,32.174351828380814,1.5399322905242299,47.00263197546351
1,1.1614689134535099,58.258641934538474,1.1677581744167325,58.987761172879864
2,0.8585355013912856,69.81485827419063,0.8769776060435673,70.66228626407336
3,0.6937852088827051,76.02191646866346,0.7034528459944773,75.8452859291728
4,0.5966060996393553,79.62680368955799,0.7770895524806032,75.3462624801977
5,0.5313626804316239,81.64426701999332,0.5975452782623846,79.9059003622488
6,0.4809809569640963,83.55160038474718,0.7128982239311098,76.47568968728955
7,0.4492809373895593,84.19495369021992,0.6267668154430024,78.92272776207096
8,0.41708861860918406,85.7165738092649,0.48717546117758753,83.90065208805973
9,0.3826872447726628,86.93442392807015,0.4402872304983018,84.85411301835224
10,0.3639115205031018,87.45222460513565,0.48608343700950035,83.45167050344327
11,0.3436211286588208,88.18074952626537,0.5383508816357826,82.41483192490423
12,0.3347970235390987,88.58662753545362,0.5313702011815024,82.70971325425549
13,0.32145615394080607,88.64007627245877,0.45175880600127644,84.90398510648703
14,0.31083854273747025,89.20552911266294,0.4806502191648924,83.97027080370994
15,0.2997644691575853,89.84791112443386,0.4143336746175249,85.83475270286618
16,0.2911565341243384,90.03038264071772,0.4455367937199469,85.20769267263795
17,0.28887457561978186,89.9369633133153,0.4147133088581041,85.89416977142818
18,0.2893701279478214,89.9167510612888,0.5458860895274235,82.87140353675609
19,0.27878824960549464,90.36358313645833,0.41703820408935466,86.61149250008242
20,0.26441576903017944,90.69032503280985,0.4451429323663571,85.82280938902777
21,0.2645501696527914,90.7934438705467,0.34785694293954655,88.41655550559447
22,0.2581487667050173,90.90232642854063,0.4283236643389657,85.82579312882496
23,0.2556989623363548,91.27288634344147,0.4216666203806183,86.69883995610209
24,0.24971289986770662,91.45461032240581,0.3427532720660556,88.81101704261104
25,0.2438914876739992,91.58168264472795,0.5614451748191711,82.62857307062832
26,0.2458917782375212,91.69159899463008,0.4318424239344386,85.72116201825877
27,0.2387063802958326,91.71125396394322,0.32897677935054476,88.81993726068582
28,0.235693949704403,91.84891874182959,0.4328938276992373,85.72443956181098
29,0.23243350719030223,92.14532454780944,0.4348928078736241,85.76058735500017
30,0.234173277880122,92.03990189330649,0.39420678151587085,86.76285648276104
31,0.23496526693654246,91.87834386205238,0.3870085608565571,87.20276946558188
32,0.2299926725900696,91.99097568863232,0.4613745185430577,85.02408460562576
33,0.2226899630432962,92.4403143541839,0.3917061839841385,87.62410031921772
34,0.22643290902375188,92.1418435306145,0.4228593035846713,86.74003681445329
35,0.22594887582717782,92.33371289328561,0.36302455530029576,88.11500218942548
36,0.22286636790468156,92.33854405674845,0.35347328003915757,88.40403901290476
37,0.2181320736692379,92.52150410711724,0.3763488523597423,87.95712477084646
38,0.21657139762991454,92.41542538030241,0.4458715689223448,86.05317447308673
39,0.22342467601127483,92.43189875059922,0.3329089176691005,88.92985129312613
