Epoch,Training Loss,Training Accuracy,Test Loss,Test Accuracy
0,2.766192462056904,15.896195935105252,1.8151806028266375,29.492049429358257
1,1.7155953896735971,35.20437365336139,1.4346849279357097,47.333177356700006
2,1.4362553857653708,47.086520350135004,1.4598856709311778,49.31870453244849
3,1.19698159284754,56.58924850341078,1.2294333491253286,56.86746445350927
4,1.0564935681095746,62.40791222473,1.0317729316830577,63.240352412446015
5,0.9301214256417818,67.21521107221683,1.2385455906527674,60.608105648888724
6,0.8084086144572863,71.8359407297258,0.8392807393591133,71.36969552867856
7,0.7563286293872948,73.80935731880707,0.9593650285270944,68.3012751801148
8,0.6992354024918944,76.05974699720538,0.808938183423248,72.71650772294211
9,0.6595076198887527,77.26306928299688,0.8099112467861533,72.5480203169779
10,0.6418129581672519,77.79900146492166,0.8178805053674494,72.70818018037174
11,0.6272528865997253,78.37791623583567,0.7597207124606982,75.05392743504511
12,0.6053869825172075,79.29469372656565,0.8744709873080933,71.8904816188818
13,0.6031308561120231,79.41490964600835,1.0156489894009306,68.37994493133291
14,0.5894206774408018,79.7103256853799,0.7480167577274769,75.11169696500245
15,0.5725948376646744,80.46912296661132,0.9414619167999416,70.7246469281053
16,0.5812803915475828,80.06735521852622,0.8248988080930785,72.65683197413713
17,0.5494668437100263,81.19161422516322,0.6772177584044201,77.1887023812343
18,0.5634942563407257,80.87346369520358,1.0094462024800923,69.91531019280113
19,0.548176368610684,81.36302612180661,1.0170189894164046,66.73596266975116
20,0.5541062083449493,80.95978321645231,0.6939790314019423,77.16915913126896
21,0.5339209106428141,81.65745553908899,0.7434570141268726,75.44577264614954
22,0.5435725432290802,81.55489504188678,0.7272552377140004,75.54205734360761
23,0.5348658665573528,81.69405163313017,0.6767567300343685,77.33376670378202
24,0.5247590353289519,82.13649928771221,0.8016967502271748,74.48805972514903
25,0.5235114503102181,82.1771060689998,0.7826497135959581,74.10570345609509
26,0.5089550495865499,82.61034511528159,0.5500874684974845,81.56819153736497
27,0.5110458182300626,82.55035257588638,1.0059605686834479,70.12261522834866
28,0.5195085219060286,82.52499391204235,0.7107706135312768,76.32329526194009
29,0.5123040417954001,82.6476196737305,0.5997162496046605,80.04149809165052
30,0.5138011599999395,82.60809006697329,0.6108593178163647,79.45397873316936
31,0.5076265527265561,82.87919556600204,0.8031821025644718,72.74462047397601
32,0.5099777641127025,82.56072997790363,0.7864622610420505,73.63999841764289
33,0.5111606968194589,82.77933312487626,0.8696239237420019,72.23657958397288
34,0.5094689788760763,82.79300615801992,0.9717640400731835,69.57791098060817
35,0.5129597043414983,82.7575462548933,1.0331805680372175,69.3497253382091
36,0.5047208967585449,82.74176289914617,0.60232491772092,79.69081763839569
37,0.4966395663441525,83.18408198153911,0.8362067522218822,73.73113993080301
38,0.5134749106509956,82.65569298755133,0.6159058578781754,80.15450649935067
39,0.49589037193665136,83.11917565486661,0.660854768026921,79.1311426973149
